transaction_id,customer_id,tran_date,prod_sub_cat_code,prod_cat_code,Qty,Rate,Discount,total_amt,Store_type
1772932091,267632,2017.10.29,11,5,5,28200,,141000,Flagship store
1772932091,267632,2017.10.31,11,5,-5,-28200,,-141000,Flagship store
1774519659,272823,2019.12.17,10,6,1,55750,,55750,Flagship store
1786180682,268070,2018.8.13,6,5,3,33400,,100200,Homeshopping
1802024466,272306,2018.1.31,4,2,4,19850,,79400,OnlineShop
1816597711,269451,2018.5.29,3,2,5,53000,,265000,OnlineShop
1821206312,271544,2019.11.5,10,5,4,29450,,117800,OnlineShop
1824180129,271675,2019.9.13,4,1,5,21250,,106250,Flagship store
1831286047,270092,2019.11.8,6,5,1,51150,,51150,DepartmentStore
1834977618,270718,2019.6.14,4,4,5,66250,,331250,DepartmentStore
1834977618,270718,2019.6.15,4,4,-5,-66250,,-331250,DepartmentStore
1836154685,272801,2017.6.5,8,3,2,12000,,24000,DepartmentStore
1836812350,273927,2018.12.29,12,6,2,41350,,82700,Flagship store
1838539818,267904,2017.7.23,4,1,5,50700,,253500,OnlineShop
1840495442,268384,2018.12.2,3,1,4,63200,,252800,DepartmentStore
1843911730,269225,2019.1.31,4,3,5,32800,,164000,Homeshopping
1852202934,274294,2019.11.29,3,1,2,13750,,27500,OnlineShop
1853454901,272857,2019.9.26,1,4,1,41850,,41850,OnlineShop
1853454901,272857,2019.10.4,1,4,-1,-41850,,-41850,OnlineShop
1854416787,272886,2018.10.26,9,3,1,35000,,35000,Homeshopping
1855122890,270322,2018.10.18,5,3,4,7800,,31200,OnlineShop
1855122890,270322,2018.10.27,5,3,-4,-7800,,-31200,OnlineShop
1856411704,269703,2020.1.2,1,4,1,42750,,42750,DepartmentStore
1869374226,268895,2019.6.30,4,2,1,13500,,13500,Flagship store
1882104096,271920,2018.4.16,10,3,1,27450,,27450,Homeshopping
1885571936,268191,2018.7.25,10,3,2,66050,,132100,OnlineShop
1887479886,270823,2019.12.7,4,1,1,64700,,64700,Flagship store
1891510931,269579,2017.12.25,9,3,2,30850,,61700,DepartmentStore
1892511776,267643,2019.1.21,3,2,4,61250,,245000,Flagship store
1903493513,271100,2017.11.6,4,3,3,16650,,49950,Flagship store
1909613298,273767,2018.9.3,12,5,1,48750,,48750,DepartmentStore
1926288701,273217,2018.1.7,2,6,1,62950,,62950,Flagship store
1931226560,271375,2017.4.8,10,3,3,28350,,85050,Homeshopping
1938953281,274325,2018.2.16,3,1,2,31650,,63300,Homeshopping
1952852440,268892,2018.3.20,12,6,5,17400,,87000,OnlineShop
1964651822,267712,2019.5.18,10,6,4,3650,,14600,OnlineShop
1968540794,269607,2018.11.26,3,5,3,16800,,50400,Homeshopping
1973141897,267595,2018.9.18,4,4,5,67850,,339250,OnlineShop
1973963752,267907,2018.2.11,11,6,3,46550,,139650,Flagship store
1973963752,267907,2018.2.16,11,6,-3,-46550,,-139650,Flagship store
1974384480,267030,2018.6.13,11,5,1,51450,,51450,DepartmentStore
1983689139,274431,2017.6.23,7,5,5,51150,,255750,Flagship store
1993381934,271384,2019.10.12,2,6,5,28550,,142750,Flagship store
1998817891,267545,2017.11.1,3,5,5,3950,,19750,OnlineShop
2009469779,273194,2019.11.15,3,5,4,40050,,160200,OnlineShop
2021144507,267317,2018.4.10,3,2,5,71800,,359000,OnlineShop
2022190076,269591,2017.5.15,3,5,4,32700,,130800,DepartmentStore
2029148714,269596,2019.11.1,4,4,1,30000,,30000,Homeshopping
2029148714,269596,2019.11.11,4,4,-1,-30000,,-30000,Homeshopping
2030825085,274449,2018.11.28,11,5,2,57100,,114200,Flagship store
2032011182,269172,2017.11.17,10,5,3,60550,,181650,OnlineShop
2032011182,269172,2017.11.19,10,5,-3,-60550,,-181650,OnlineShop
2032058518,266841,2018.5.3,4,4,4,15200,,60800,Homeshopping
2039061142,271038,2019.1.5,4,3,1,6600,,6600,OnlineShop
2039718981,270655,2017.4.21,10,5,3,49950,,149850,OnlineShop
2045701593,267211,2017.5.9,8,3,4,25500,,102000,OnlineShop
2059893477,274087,2018.10.29,3,5,3,4650,,13950,Homeshopping
2060161656,272278,2018.7.8,10,6,2,9600,,19200,DepartmentStore
2060161656,272278,2018.7.17,10,6,-2,-9600,,-19200,DepartmentStore
2061280790,267891,2019.1.12,12,6,4,6300,,25200,DepartmentStore
2089410967,275225,2017.8.2,1,1,5,21000,,105000,DepartmentStore
2090670564,269773,2019.3.11,10,5,2,27800,,55600,DepartmentStore
2092439489,267181,2018.1.29,4,4,1,7950,,7950,DepartmentStore
2097709630,270288,2017.9.18,10,5,4,66100,,264400,DepartmentStore
2105262892,272474,2018.10.22,2,6,1,3750,,3750,Homeshopping
2114481590,267971,2019.1.17,3,2,3,40850,,122550,OnlineShop
2124829199,266906,2019.10.28,6,5,5,23250,,116250,OnlineShop
2127300788,274976,2019.4.30,7,5,1,7000,,7000,Homeshopping
2130773353,274647,2019.9.26,10,5,3,21800,,65400,OnlineShop
2139956715,271834,2018.8.13,9,3,4,72850,,291400,Homeshopping
2140544142,269697,2019.2.5,12,5,4,9400,,37600,OnlineShop
2142146415,269518,2017.11.6,4,1,2,42500,,85000,OnlineShop
2142167916,267786,2018.10.28,10,3,3,34800,,104400,Homeshopping
2143612647,271098,2018.4.13,4,1,1,12600,,12600,OnlineShop
2145168048,269859,2019.9.23,12,6,4,17650,,70600,OnlineShop
2150045343,271735,2019.9.22,4,2,4,13250,,53000,OnlineShop
2152080109,269311,2019.11.30,7,5,1,72450,,72450,OnlineShop
2169313438,267208,2019.2.14,10,3,4,11700,,46800,DepartmentStore
2169620588,272488,2019.10.14,5,3,5,56100,,280500,Homeshopping
2170522259,268029,2019.6.22,7,5,4,8200,,32800,Homeshopping
2174946764,268487,2017.12.4,3,5,2,54800,,109600,Flagship store
2174946764,268487,2017.12.14,3,5,-2,-54800,,-109600,Flagship store
2179882812,270772,2017.10.21,11,6,1,64500,,64500,OnlineShop
2179949949,267231,2019.5.7,1,2,3,56750,,170250,Flagship store
2185486714,269953,2018.1.19,3,5,5,42350,,211750,DepartmentStore
2193455671,275136,2018.8.31,12,5,3,8750,,26250,Flagship store
2209430857,269819,2018.12.29,4,3,4,40400,,161600,Homeshopping
2218311671,271523,2017.5.22,11,6,3,69750,,209250,Homeshopping
2221005425,272202,2018.4.27,10,3,4,40600,,162400,OnlineShop
2221005425,272202,2018.5.1,10,3,-4,-40600,,-162400,OnlineShop
2230026353,267210,2017.5.16,1,2,4,12800,,51200,OnlineShop
2246685898,273139,2018.1.22,1,1,4,36200,,144800,OnlineShop
2246685898,273139,2018.1.23,1,1,-4,-36200,,-144800,OnlineShop
2247828429,273901,2017.5.12,11,6,2,41600,,83200,OnlineShop
2260001782,268419,2017.6.27,1,4,5,64150,,320750,Flagship store
2286773925,274802,2019.9.15,2,6,4,39000,,156000,Homeshopping
2291770184,270210,2018.9.13,4,4,5,7300,,36500,Homeshopping
2300510157,270695,2018.11.19,5,3,3,45300,,135900,Homeshopping
2306623224,272904,2018.9.21,4,3,3,32500,,97500,DepartmentStore
2308796520,271367,2020.2.1,12,5,1,9050,,9050,OnlineShop
2314346385,270491,2018.6.4,11,6,2,52800,,105600,DepartmentStore
2315144168,270437,2019.9.25,2,6,3,33200,,99600,OnlineShop
2318608654,267646,2017.9.10,2,6,5,16300,,81500,OnlineShop
2323489827,272503,2019.12.6,7,5,1,49350,,49350,Flagship store
2329461164,268301,2017.5.18,3,5,4,67250,,269000,Homeshopping
2335759932,268987,2019.5.4,11,5,2,38550,,77100,OnlineShop
2336308262,273099,2018.5.28,11,5,3,64050,,192150,OnlineShop
2341177541,270572,2018.10.26,4,3,1,12600,,12600,DepartmentStore
2346880049,273495,2019.4.29,2,6,3,27150,,81450,OnlineShop
2347100414,275149,2017.8.29,9,3,2,39100,,78200,OnlineShop
2348958319,267654,2018.11.5,1,1,2,39800,,79600,Homeshopping
2350417098,273787,2019.7.6,6,5,4,29900,,119600,Homeshopping
2352870280,272244,2017.4.1,9,3,5,34500,,172500,Flagship store
2352870280,272244,2017.4.6,9,3,-5,-34500,,-172500,Flagship store
2366345022,267852,2018.10.28,4,3,2,47800,,95600,Flagship store
2384122165,267083,2018.9.6,3,5,4,32700,,130800,OnlineShop
2384588318,274069,2017.7.25,5,3,5,73600,,368000,OnlineShop
2389164765,268829,2017.8.8,1,2,1,33950,,33950,OnlineShop
2390580555,268492,2017.1.24,4,4,1,49950,,49950,Homeshopping
2399151666,271293,2017.12.23,8,3,3,5150,,15450,Flagship store
2404197868,270775,2017.2.9,5,3,2,40950,,81900,DepartmentStore
2407621021,269253,2019.7.28,3,2,1,62650,,62650,OnlineShop
2407621021,269253,2019.8.1,3,2,-1,-62650,,-62650,OnlineShop
2409734641,275214,2019.11.30,6,5,1,63200,,63200,Homeshopping
2410782210,269178,2017.10.24,9,3,4,18550,,74200,OnlineShop
2419981337,272388,2018.9.30,8,3,5,10450,,52250,DepartmentStore
2424232324,274701,2018.4.29,4,4,1,43150,,43150,OnlineShop
2425629299,271153,2017.10.31,10,3,3,9250,,27750,DepartmentStore
2426861401,272907,2017.3.19,4,2,1,25400,,25400,Flagship store
2426861401,272907,2017.3.27,4,2,-1,-25400,,-25400,Flagship store
2427631523,271515,2018.2.28,10,3,2,62150,,124300,Homeshopping
2428088317,272133,2020.1.5,3,5,4,66800,,267200,OnlineShop
2428772947,269188,2017.5.13,4,3,2,48800,,97600,DepartmentStore
2429247892,269652,2018.10.3,4,3,5,73900,,369500,DepartmentStore
2434383162,273373,2018.6.26,9,3,4,66150,,264600,OnlineShop
2440336815,266827,2019.6.3,3,5,1,24250,,24250,OnlineShop
2440778519,273162,2019.2.11,3,2,1,43850,,43850,OnlineShop
2443940395,267348,2018.2.12,11,6,4,43450,,173800,OnlineShop
2459427228,275025,2017.3.28,1,4,4,44900,,179600,Homeshopping
2463985406,270578,2017.10.7,3,1,4,15650,,62600,Flagship store
2463985406,270578,2017.10.15,3,1,-4,-15650,,-62600,Flagship store
2468632151,268498,2019.1.6,1,1,3,33200,,99600,Flagship store
2472311845,273149,2018.10.29,4,2,1,72150,,72150,OnlineShop
2479627169,272485,2017.4.16,1,4,3,39700,,119100,OnlineShop
2480051752,272937,2017.12.11,4,2,2,8600,,17200,Homeshopping
2484164452,273489,2017.1.28,1,1,2,59850,,119700,Homeshopping
2486652175,271099,2019.4.14,1,4,4,29000,,116000,DepartmentStore
2492558153,270146,2017.10.5,4,2,2,73950,,147900,OnlineShop
2496521643,268364,2019.3.27,5,3,5,48350,,241750,Homeshopping
2509585377,270581,2017.2.16,4,1,2,40950,,81900,DepartmentStore
2515936216,275130,2017.7.2,4,4,3,24150,,72450,DepartmentStore
2524379586,272899,2019.7.19,4,4,3,10900,,32700,DepartmentStore
2527244676,268934,2017.9.10,6,5,3,53150,,159450,DepartmentStore
2533099052,272969,2018.7.3,10,5,1,42850,,42850,Flagship store
2537476381,267772,2019.9.15,3,1,2,48750,,97500,OnlineShop
2546629373,268289,2017.11.20,7,5,5,46150,,230750,OnlineShop
2547329505,271176,2020.1.29,3,1,5,71400,,357000,Homeshopping
2547329505,271176,2020.1.31,3,1,-5,-71400,,-357000,Homeshopping
2547999398,270469,2017.9.6,4,3,2,44650,,89300,OnlineShop
2548729369,273135,2017.7.30,9,3,4,45300,,181200,DepartmentStore
2550185020,271601,2018.5.8,4,2,3,59800,,179400,OnlineShop
2550485218,271042,2019.5.11,1,4,4,74200,,296800,OnlineShop
2554255044,270272,2017.3.11,4,3,4,17100,,68400,OnlineShop
2556975693,271673,2019.8.26,10,5,2,20850,,41700,Flagship store
2556975693,271673,2019.8.29,10,5,-2,-20850,,-41700,Flagship store
2557266420,275088,2018.2.22,1,4,1,68250,,68250,DepartmentStore
2557266420,275088,2018.2.27,1,4,-1,-68250,,-68250,DepartmentStore
2559094586,268735,2017.9.13,9,3,3,68800,,206400,OnlineShop
2559550088,274913,2019.10.12,4,2,1,52400,,52400,OnlineShop
2560239943,270739,2019.6.8,10,3,3,28250,,84750,Homeshopping
2567939063,269789,2017.10.27,8,3,3,43050,,129150,OnlineShop
2573543569,274046,2019.7.28,1,2,2,73400,,146800,OnlineShop
2584416247,269483,2019.1.27,2,6,5,18200,,91000,DepartmentStore
2584862638,273149,2017.2.13,11,5,4,58100,,232400,DepartmentStore
2586292243,268368,2019.9.19,3,5,4,61150,,244600,Flagship store
2594756626,273183,2019.8.20,10,3,2,46600,,93200,OnlineShop
2599128841,270771,2017.9.8,1,4,5,33300,,166500,OnlineShop
2607483634,273544,2017.12.5,2,6,3,19950,,59850,OnlineShop
2626732024,275215,2018.2.25,4,1,5,7150,,35750,DepartmentStore
2633327897,269083,2017.7.19,5,3,1,70900,,70900,Homeshopping
2635825253,272104,2018.11.26,1,4,1,25700,,25700,Homeshopping
2643807784,269478,2019.4.17,11,5,3,8650,,25950,OnlineShop
2647736631,268629,2019.5.30,2,6,5,66800,,334000,DepartmentStore
2660281057,271935,2019.10.28,11,6,5,55850,,279250,DepartmentStore
2663044947,268959,2020.2.10,4,1,5,72000,,360000,OnlineShop
2685838826,271658,2018.1.6,2,6,3,10350,,31050,DepartmentStore
2694060432,274420,2017.6.9,1,4,3,56350,,169050,Flagship store
2697483647,274390,2018.9.2,11,5,3,38500,,115500,Flagship store
2697542767,270745,2017.9.4,11,6,4,36300,,145200,OnlineShop
2699546140,273860,2018.1.6,1,2,1,64300,,64300,Flagship store
2701488108,268464,2018.1.16,3,1,3,63850,,191550,OnlineShop
2708053215,269652,2017.2.24,7,5,5,74800,,374000,OnlineShop
2708103118,275084,2018.3.25,10,5,2,11100,,22200,Flagship store
2708222214,272255,2018.4.24,10,5,2,9650,,19300,DepartmentStore
2709160186,268649,2018.11.25,7,5,4,62350,,249400,DepartmentStore
2711074268,274461,2019.3.2,6,5,2,67400,,134800,OnlineShop
2721364492,269141,2018.2.10,11,5,1,60100,,60100,DepartmentStore
2725756218,267420,2020.1.24,4,2,4,25300,,101200,OnlineShop
2733911370,270374,2017.10.3,10,6,2,44850,,89700,Homeshopping
2736255465,268372,2018.3.23,4,4,5,9700,,48500,Homeshopping
2737048693,270263,2020.2.12,4,2,4,55400,,221600,OnlineShop
2745208950,270699,2019.8.13,1,4,5,48300,,241500,Homeshopping
2746457247,270983,2018.2.18,4,4,5,31950,,159750,OnlineShop
2765480717,271103,2018.6.17,9,3,4,66550,,266200,DepartmentStore
2766651996,272396,2019.7.30,2,6,5,58950,,294750,Homeshopping
2771545258,269509,2017.12.22,4,4,4,14800,,59200,Flagship store
2785600708,274110,2017.7.11,4,4,1,64600,,64600,Homeshopping
2786700220,272803,2019.3.27,4,1,3,24700,,74100,OnlineShop
2786744954,269586,2019.10.21,2,6,5,15850,,79250,Homeshopping
2792279614,266888,2017.12.22,12,5,2,64050,,128100,DepartmentStore
2792661436,267447,2019.1.8,2,6,4,27750,,111000,DepartmentStore
2796241390,269689,2019.1.14,3,5,2,14400,,28800,OnlineShop
2808387161,271150,2019.4.2,12,6,1,47250,,47250,DepartmentStore
2812852265,271717,2018.6.17,4,4,5,25200,,126000,OnlineShop
2820688369,269972,2019.11.9,1,1,1,20000,,20000,Flagship store
2827169460,269561,2019.12.25,6,5,5,35750,,178750,Flagship store
2834546519,270441,2017.8.14,12,6,1,18100,,18100,Flagship store
2836752453,268603,2019.7.17,12,5,4,31650,,126600,OnlineShop
2836752453,268603,2019.7.25,12,5,-4,-31650,,-126600,OnlineShop
2842989888,275233,2020.1.15,11,5,3,23600,,70800,OnlineShop
2843789565,270820,2018.9.20,10,6,2,59350,,118700,OnlineShop
2851810788,271201,2017.4.22,3,5,4,21100,,84400,Homeshopping
2859575360,274503,2018.5.26,8,3,3,49700,,149100,OnlineShop
2860767067,274489,2019.2.6,8,3,5,72950,,364750,OnlineShop
2863045646,272508,2017.3.9,1,1,5,31650,,158250,OnlineShop
2863278164,270881,2018.2.5,3,5,1,13250,,13250,OnlineShop
2870562674,271862,2019.4.3,5,3,5,52100,,260500,Homeshopping
2874604009,270540,2017.2.1,6,5,1,44600,,44600,Homeshopping
2875757095,272886,2019.9.1,10,6,3,60400,,181200,DepartmentStore
2876981199,270590,2018.9.24,12,5,5,22100,,110500,OnlineShop
2878552024,269299,2018.3.11,11,6,4,27950,,111800,DepartmentStore
2884665309,274263,2017.3.24,3,1,5,74250,,371250,Flagship store
2893544866,275233,2019.9.15,3,1,2,4900,,9800,Flagship store
2896795395,271102,2018.7.1,1,2,3,44100,,132300,Flagship store
2903403187,271695,2019.3.6,11,5,3,7900,,23700,OnlineShop
2905157586,269357,2018.10.17,12,6,1,60450,,60450,Homeshopping
2906545289,275250,2018.12.28,10,3,1,4300,,4300,OnlineShop
2907927662,268593,2018.11.10,4,1,1,17100,,17100,Flagship store
2909835879,270491,2017.6.28,11,6,2,10650,,21300,OnlineShop
2921760276,270388,2018.7.22,4,3,3,30950,,92850,Flagship store
2924745336,268560,2019.5.23,3,5,2,35150,,70300,Homeshopping
2924745336,268560,2019.5.31,3,5,-2,-35150,,-70300,Homeshopping
2934877504,271859,2020.2.13,3,2,4,63700,,254800,Flagship store
2936843476,268535,2018.11.29,1,1,3,18000,,54000,Flagship store
2939344182,268657,2017.2.21,10,5,1,46800,,46800,Homeshopping
2944379666,267737,2017.3.25,3,5,2,55650,,111300,OnlineShop
2948842295,269950,2018.4.6,1,4,4,31550,,126200,DepartmentStore
2950576318,272318,2017.10.13,9,3,3,68850,,206550,DepartmentStore
2955218505,273709,2019.12.4,12,5,4,12650,,50600,OnlineShop
2956974252,272943,2019.9.14,4,1,5,33050,,165250,OnlineShop
2959841501,266952,2018.3.18,1,2,4,49950,,199800,Homeshopping
2965001100,271177,2019.6.29,8,3,2,56350,,112700,Flagship store
2967962112,272442,2017.8.13,12,5,5,49800,,249000,DepartmentStore
2968910640,274107,2018.9.25,1,1,1,30450,,30450,DepartmentStore
2973606329,271013,2017.8.21,1,2,2,51600,,103200,Homeshopping
2975455184,273708,2018.11.3,3,1,1,67000,,67000,OnlineShop
2976029181,272757,2020.1.21,10,6,4,51900,,207600,DepartmentStore
2982524232,271382,2019.4.14,3,2,4,23350,,93400,Homeshopping
2992110761,273564,2019.11.23,7,5,3,68250,,204750,Flagship store
2992582809,267348,2018.2.16,5,3,1,53150,,53150,Flagship store
2993032287,271252,2017.5.7,11,5,2,31800,,63600,Flagship store
2997887257,270861,2019.7.24,6,5,1,56300,,56300,Flagship store
2998192882,267914,2017.7.4,3,2,1,73650,,73650,OnlineShop
2999081670,274429,2019.1.8,2,6,1,51700,,51700,DepartmentStore
3001188783,267126,2018.10.4,3,1,2,49500,,99000,Homeshopping
3003852142,271091,2017.7.8,4,1,1,27850,,27850,OnlineShop
3007687199,271116,2017.7.8,11,5,4,27600,,110400,DepartmentStore
3007687199,271116,2017.7.9,11,5,-4,-27600,,-110400,DepartmentStore
3012778958,272953,2019.1.11,3,2,1,50150,,50150,OnlineShop
3012778958,272953,2019.1.21,3,2,-1,-50150,,-50150,OnlineShop
3029500384,272120,2018.9.19,2,6,3,74850,,224550,OnlineShop
3029500384,272120,2018.9.28,2,6,-3,-74850,,-224550,OnlineShop
3030014364,268969,2018.2.28,8,3,3,27200,,81600,OnlineShop
3030387132,269733,2017.6.26,4,3,1,56200,,56200,Flagship store
3030817826,269741,2020.2.6,5,3,1,24650,,24650,OnlineShop
3034474030,270494,2018.12.11,5,3,2,58200,,116400,Flagship store
3035413225,268972,2018.2.20,9,3,1,73750,,73750,Homeshopping
3041357146,271633,2017.6.16,12,5,3,61200,,183600,OnlineShop
3041357146,271633,2017.6.19,12,5,-3,-61200,,-183600,OnlineShop
3041543829,269926,2018.2.2,3,1,5,14800,,74000,OnlineShop
3043531156,269409,2018.10.2,1,1,3,56000,,168000,DepartmentStore
3045300861,270181,2018.6.15,11,5,1,27950,,27950,Homeshopping
3052276663,274055,2017.6.14,10,5,4,28250,,113000,Flagship store
3054230950,270258,2017.7.30,2,6,4,55600,,222400,DepartmentStore
3057541728,269991,2018.10.3,9,3,4,63800,,255200,OnlineShop
3060842590,267875,2019.3.14,4,3,1,4400,,4400,Flagship store
3061203474,273862,2018.5.24,4,4,3,13100,,39300,DepartmentStore
3062196410,268558,2018.10.1,10,6,4,22050,,88200,Homeshopping
3065420704,268056,2018.7.11,7,5,2,72750,,145500,DepartmentStore
3067210208,274582,2017.7.14,1,4,2,58050,,116100,Flagship store
3067464269,268870,2018.4.19,6,5,2,20100,,40200,Flagship store
3068581916,270457,2018.1.17,3,2,3,58200,,174600,DepartmentStore
3068767485,274673,2017.10.12,4,1,3,65100,,195300,OnlineShop
3076225467,269366,2019.1.16,1,1,2,31350,,62700,OnlineShop
3076696316,274963,2020.1.6,4,1,2,73950,,147900,OnlineShop
3097670983,274247,2017.5.28,1,4,1,52100,,52100,Homeshopping
3098791267,274624,2017.5.21,7,5,5,66250,,331250,OnlineShop
3112837690,268367,2018.3.26,10,5,1,38100,,38100,DepartmentStore
3118415242,268223,2018.11.21,10,3,2,70900,,141800,Homeshopping
3121358169,271541,2018.1.2,4,4,5,32400,,162000,OnlineShop
3125428205,272660,2019.6.10,10,5,1,10400,,10400,Homeshopping
3129347645,268767,2019.2.22,1,4,5,32100,,160500,Flagship store
3130889793,270163,2019.12.13,1,2,4,60850,,243400,Homeshopping
3130889793,270163,2019.12.20,1,2,-4,-60850,,-243400,Homeshopping
3131922819,269351,2018.10.17,1,1,3,40750,,122250,DepartmentStore
3137912998,274025,2017.3.24,3,1,1,69350,,69350,Homeshopping
3143624172,270337,2019.3.3,2,6,1,74750,,74750,Flagship store
3147533335,273505,2019.7.4,10,5,3,41950,,125850,OnlineShop
3150101294,271039,2018.12.26,11,5,5,44050,,220250,OnlineShop
3162168323,270520,2018.6.26,4,1,4,44050,,176200,OnlineShop
3162827374,271562,2018.8.5,11,5,5,57150,,285750,Flagship store
3165605982,272412,2019.8.9,1,1,2,73600,,147200,OnlineShop
3165997172,274689,2017.5.25,12,5,1,4700,,4700,OnlineShop
3169089998,271359,2018.9.12,10,5,5,38600,,193000,Homeshopping
3169089998,271359,2018.9.13,10,5,-5,-38600,,-193000,Homeshopping
3171481033,271717,2017.3.15,4,1,5,54850,,274250,OnlineShop
3171596266,270633,2018.10.11,12,5,2,50400,,100800,OnlineShop
3171596266,270633,2018.10.18,12,5,-2,-50400,,-100800,OnlineShop
3181025907,267629,2017.10.28,3,1,5,15300,,76500,OnlineShop
3181733460,267158,2017.9.5,10,5,5,15950,,79750,Homeshopping
3182141197,267000,2018.6.19,3,2,2,34150,,68300,Flagship store
3188070767,267419,2019.7.29,1,2,4,73950,,295800,Homeshopping
3198739183,270625,2017.3.18,12,5,2,63250,,126500,DepartmentStore
3203747461,269008,2019.2.16,1,1,2,68250,,136500,OnlineShop
3213260731,270493,2018.9.5,1,4,5,74350,,371750,Flagship store
3215753969,267001,2019.10.3,11,5,5,68050,,340250,Flagship store
